MATCH_DE,BASE_YEAR,BASE_MT,BASE_DAY,GRP_NM,LEA_NM,HOME_TEAM_NM,AWAY_TEAM_NM,STDM_NM,SPORTS_VIEWNG_NMPR_CO,COLCT_DE,UPDT_DE
20160106,2016,01,06,프로스포츠,KBL,서울삼성,,잠실실내,2658.00000,20250715,20250715
20160113,2016,01,13,프로스포츠,KBL,서울삼성,,잠실실내,1651.00000,20250715,20250715
20160117,2016,01,17,프로스포츠,KBL,서울삼성,,잠실실내,2557.00000,20250715,20250715
20160120,2016,01,20,프로스포츠,KBL,서울삼성,,잠실실내,1570.00000,20250715,20250715
20160124,2016,01,24,프로스포츠,KBL,서울삼성,,잠실실내,3810.00000,20250715,20250715
20160128,2016,01,28,프로스포츠,KBL,서울삼성,,잠실실내,1666.00000,20250715,20250715
20160130,2016,01,30,프로스포츠,KBL,서울삼성,,잠실실내,4508.00000,20250715,20250715
20160202,2016,02,02,프로스포츠,KBL,서울삼성,,잠실실내,1757.00000,20250715,20250715
20160206,2016,02,06,프로스포츠,KBL,서울삼성,,잠실실내,2636.00000,20250715,20250715
20160208,2016,02,08,프로스포츠,KBL,서울삼성,,잠실실내,1925.00000,20250715,20250715
20160213,2016,02,13,프로스포츠,KBL,서울삼성,,잠실실내,2653.00000,20250715,20250715
20160217,2016,02,17,프로스포츠,KBL,서울삼성,,잠실실내,2708.00000,20250715,20250715
20160229,2016,02,29,프로스포츠,KBL,서울삼성,,잠실실내,3588.00000,20250715,20250715
20160302,2016,03,02,프로스포츠,KBL,서울삼성,,잠실실내,2671.00000,20250715,20250715
20150912,2015,09,12,프로스포츠,KBL,서울SK,,서울잠실학생,3382.00000,20250715,20250715
20150913,2015,09,13,프로스포츠,KBL,서울SK,,서울잠실학생,3223.00000,20250715,20250715
20150922,2015,09,22,프로스포츠,KBL,서울SK,,서울잠실학생,2692.00000,20250715,20250715
20150925,2015,09,25,프로스포츠,KBL,서울SK,,서울잠실학생,2731.00000,20250715,20250715
20150928,2015,09,28,프로스포츠,KBL,서울SK,,서울잠실학생,4231.00000,20250715,20250715
20151004,2015,10,04,프로스포츠,KBL,서울SK,,서울잠실학생,4112.00000,20250715,20250715
20151010,2015,10,10,프로스포츠,KBL,서울SK,,서울잠실학생,5416.00000,20250715,20250715
20151013,2015,10,13,프로스포츠,KBL,서울SK,,서울잠실학생,2896.00000,20250715,20250715
20151025,2015,10,25,프로스포츠,KBL,서울SK,,서울잠실학생,5112.00000,20250715,20250715
20151107,2015,11,07,프로스포츠,KBL,서울SK,,서울잠실학생,6270.00000,20250715,20250715
20151112,2015,11,12,프로스포츠,KBL,서울SK,,서울잠실학생,4011.00000,20250715,20250715
20151118,2015,11,18,프로스포츠,KBL,서울SK,,서울잠실학생,5023.00000,20250715,20250715
20151122,2015,11,22,프로스포츠,KBL,서울SK,,서울잠실학생,5002.00000,20250715,20250715
20151201,2015,12,01,프로스포츠,KBL,서울SK,,서울잠실학생,6235.00000,20250715,20250715
20151206,2015,12,06,프로스포츠,KBL,서울SK,,서울잠실학생,5372.00000,20250715,20250715
20151215,2015,12,15,프로스포츠,KBL,서울SK,,서울잠실학생,6198.00000,20250715,20250715
20151225,2015,12,25,프로스포츠,KBL,서울SK,,서울잠실학생,7359.00000,20250715,20250715
20160102,2016,01,02,프로스포츠,KBL,서울SK,,서울잠실학생,7113.00000,20250715,20250715
20160115,2016,01,15,프로스포츠,KBL,서울SK,,서울잠실학생,5223.00000,20250715,20250715
20160117,2016,01,17,프로스포츠,KBL,서울SK,,서울잠실학생,7412.00000,20250715,20250715
20160121,2016,01,21,프로스포츠,KBL,서울SK,,서울잠실학생,4497.00000,20250715,20250715
20160123,2016,01,23,프로스포츠,KBL,서울SK,,서울잠실학생,6467.00000,20250715,20250715
20160127,2016,01,27,프로스포츠,KBL,서울SK,,서울잠실학생,4103.00000,20250715,20250715
20160204,2016,02,04,프로스포츠,KBL,서울SK,,서울잠실학생,4443.00000,20250715,20250715
20160207,2016,02,07,프로스포츠,KBL,서울SK,,서울잠실학생,3946.00000,20250715,20250715
20160212,2016,02,12,프로스포츠,KBL,서울SK,,서울잠실학생,3279.00000,20250715,20250715
20160221,2016,02,21,프로스포츠,KBL,서울SK,,서울잠실학생,6139.00000,20250715,20250715
20150912,2015,09,12,프로스포츠,KBL,창원LG,,창원실내,3824.00000,20250715,20250715
20150913,2015,09,13,프로스포츠,KBL,창원LG,,창원실내,2742.00000,20250715,20250715
20150919,2015,09,19,프로스포츠,KBL,창원LG,,창원실내,3063.00000,20250715,20250715
20150923,2015,09,23,프로스포츠,KBL,창원LG,,화성실내,1767.00000,20250715,20250715
20150926,2015,09,26,프로스포츠,KBL,창원LG,,창원실내,2128.00000,20250715,20250715
20151004,2015,10,04,프로스포츠,KBL,창원LG,,창원실내,3681.00000,20250715,20250715
20151011,2015,10,11,프로스포츠,KBL,창원LG,,창원실내,3329.00000,20250715,20250715
20151016,2015,10,16,프로스포츠,KBL,창원LG,,창원실내,2921.00000,20250715,20250715
20151024,2015,10,24,프로스포츠,KBL,창원LG,,창원실내,3054.00000,20250715,20250715
20151108,2015,11,08,프로스포츠,KBL,창원LG,,창원실내,3409.00000,20250715,20250715
20151111,2015,11,11,프로스포츠,KBL,창원LG,,창원실내,2789.00000,20250715,20250715
20151113,2015,11,13,프로스포츠,KBL,창원LG,,창원실내,3805.00000,20250715,20250715
20151121,2015,11,21,프로스포츠,KBL,창원LG,,창원실내,3460.00000,20250715,20250715
20151205,2015,12,05,프로스포츠,KBL,창원LG,,창원실내,3154.00000,20250715,20250715
20151217,2015,12,17,프로스포츠,KBL,창원LG,,창원실내,3196.00000,20250715,20250715
20151219,2015,12,19,프로스포츠,KBL,창원LG,,창원실내,5054.00000,20250715,20250715
20151222,2015,12,22,프로스포츠,KBL,창원LG,,창원실내,3053.00000,20250715,20250715
20160101,2016,01,01,프로스포츠,KBL,창원LG,,창원실내,4503.00000,20250715,20250715
20160103,2016,01,03,프로스포츠,KBL,창원LG,,창원실내,4428.00000,20250715,20250715
20160114,2016,01,14,프로스포츠,KBL,창원LG,,창원실내,4161.00000,20250715,20250715
20160122,2016,01,22,프로스포츠,KBL,창원LG,,창원실내,4126.00000,20250715,20250715
20160129,2016,01,29,프로스포츠,KBL,창원LG,,창원실내,4037.00000,20250715,20250715
20160131,2016,01,31,프로스포츠,KBL,창원LG,,창원실내,5259.00000,20250715,20250715
20160203,2016,02,03,프로스포츠,KBL,창원LG,,창원실내,4093.00000,20250715,20250715
20160209,2016,02,09,프로스포츠,KBL,창원LG,,창원실내,5838.00000,20250715,20250715
20160214,2016,02,14,프로스포츠,KBL,창원LG,,창원실내,6539.00000,20250715,20250715
20160219,2016,02,19,프로스포츠,KBL,창원LG,,창원실내,5730.00000,20250715,20250715
20150912,2015,09,12,프로스포츠,KBL,고양오리온,,고양체육관,4673.00000,20250715,20250715
20150915,2015,09,15,프로스포츠,KBL,고양오리온,,고양체육관,2363.00000,20250715,20250715
20150920,2015,09,20,프로스포츠,KBL,고양오리온,,고양체육관,4265.00000,20250715,20250715
20150927,2015,09,27,프로스포츠,KBL,고양오리온,,고양체육관,3285.00000,20250715,20250715
20151002,2015,10,02,프로스포츠,KBL,고양오리온,,고양체육관,2047.00000,20250715,20250715
20151009,2015,10,09,프로스포츠,KBL,고양오리온,,고양체육관,3713.00000,20250715,20250715
20151011,2015,10,11,프로스포츠,KBL,고양오리온,,고양체육관,4259.00000,20250715,20250715
20151022,2015,10,22,프로스포츠,KBL,고양오리온,,고양체육관,2990.00000,20250715,20250715
20151024,2015,10,24,프로스포츠,KBL,고양오리온,,고양체육관,4339.00000,20250715,20250715
20151027,2015,10,27,프로스포츠,KBL,고양오리온,,고양체육관,2523.00000,20250715,20250715
20151105,2015,11,05,프로스포츠,KBL,고양오리온,,고양체육관,2675.00000,20250715,20250715
20151108,2015,11,08,프로스포츠,KBL,고양오리온,,고양체육관,3438.00000,20250715,20250715
20151115,2015,11,15,프로스포츠,KBL,고양오리온,,고양체육관,4498.00000,20250715,20250715
20151128,2015,11,28,프로스포츠,KBL,고양오리온,,고양체육관,4410.00000,20250715,20250715
20151209,2015,12,09,프로스포츠,KBL,고양오리온,,고양체육관,1185.00000,20250715,20250715
20151213,2015,12,13,프로스포츠,KBL,고양오리온,,고양체육관,1769.00000,20250715,20250715
20151220,2015,12,20,프로스포츠,KBL,고양오리온,,고양체육관,4093.00000,20250715,20250715
20151223,2015,12,23,프로스포츠,KBL,고양오리온,,고양체육관,1587.00000,20250715,20250715
20151230,2015,12,30,프로스포츠,KBL,고양오리온,,고양체육관,2706.00000,20250715,20250715
20160102,2016,01,02,프로스포츠,KBL,고양오리온,,고양체육관,4398.00000,20250715,20250715
20160106,2016,01,06,프로스포츠,KBL,고양오리온,,고양체육관,1763.00000,20250715,20250715
20160122,2016,01,22,프로스포츠,KBL,고양오리온,,고양체육관,1632.00000,20250715,20250715
20160130,2016,01,30,프로스포츠,KBL,고양오리온,,고양체육관,4500.00000,20250715,20250715
20160210,2016,02,10,프로스포츠,KBL,고양오리온,,고양체육관,3161.00000,20250715,20250715
20160213,2016,02,13,프로스포츠,KBL,고양오리온,,고양체육관,3977.00000,20250715,20250715
20160218,2016,02,18,프로스포츠,KBL,고양오리온,,고양체육관,1879.00000,20250715,20250715
20160221,2016,02,21,프로스포츠,KBL,고양오리온,,고양체육관,3218.00000,20250715,20250715
20160226,2016,02,26,프로스포츠,KBL,고양오리온,,고양체육관,2563.00000,20250715,20250715
20160228,2016,02,28,프로스포츠,KBL,고양오리온,,고양체육관,3847.00000,20250715,20250715
20160312,2016,03,12,프로스포츠,KBL,고양오리온,,고양체육관,4979.00000,20250715,20250715
20160323,2016,03,23,프로스포츠,KBL,고양오리온,,고양체육관,4609.00000,20250715,20250715
20160325,2016,03,25,프로스포츠,KBL,고양오리온,,고양체육관,5355.00000,20250715,20250715
20160329,2016,03,29,프로스포츠,KBL,고양오리온,,고양체육관,5770.00000,20250715,20250715
20150912,2015,09,12,프로스포츠,KBL,인천전자랜드,,인천삼산실내,7194.00000,20250715,20250715
20150920,2015,09,20,프로스포츠,KBL,인천전자랜드,,인천삼산실내,5086.00000,20250715,20250715
20150928,2015,09,28,프로스포츠,KBL,인천전자랜드,,인천삼산실내,5590.00000,20250715,20250715
20150930,2015,09,30,프로스포츠,KBL,인천전자랜드,,인천삼산실내,2196.00000,20250715,20250715
20151004,2015,10,04,프로스포츠,KBL,인천전자랜드,,인천삼산실내,4894.00000,20250715,20250715
20151015,2015,10,15,프로스포츠,KBL,인천전자랜드,,인천삼산실내,3988.00000,20250715,20250715
20151017,2015,10,17,프로스포츠,KBL,인천전자랜드,,인천삼산실내,4222.00000,20250715,20250715
20151031,2015,10,31,프로스포츠,KBL,인천전자랜드,,인천삼산실내,4273.00000,20250715,20250715
20151103,2015,11,03,프로스포츠,KBL,인천전자랜드,,인천삼산실내,3197.00000,20250715,20250715
20151106,2015,11,06,프로스포츠,KBL,인천전자랜드,,인천삼산실내,3883.00000,20250715,20250715
20151112,2015,11,12,프로스포츠,KBL,인천전자랜드,,인천삼산실내,3372.00000,20250715,20250715
20151115,2015,11,15,프로스포츠,KBL,인천전자랜드,,인천삼산실내,4481.00000,20250715,20250715
20151125,2015,11,25,프로스포츠,KBL,인천전자랜드,,인천삼산실내,3854.00000,20250715,20250715
20151128,2015,11,28,프로스포츠,KBL,인천전자랜드,,인천삼산실내,4568.00000,20250715,20250715
20151209,2015,12,09,프로스포츠,KBL,인천전자랜드,,인천삼산실내,3892.00000,20250715,20250715
20151213,2015,12,13,프로스포츠,KBL,인천전자랜드,,인천삼산실내,7198.00000,20250715,20250715
20151224,2015,12,24,프로스포츠,KBL,인천전자랜드,,인천삼산실내,4977.00000,20250715,20250715
20151227,2015,12,27,프로스포츠,KBL,인천전자랜드,,인천삼산실내,6831.00000,20250715,20250715
20151231,2015,12,31,프로스포츠,KBL,인천전자랜드,,인천삼산실내,4277.00000,20250715,20250715
20160116,2016,01,16,프로스포츠,KBL,인천전자랜드,,인천삼산실내,4289.00000,20250715,20250715
20160119,2016,01,19,프로스포츠,KBL,인천전자랜드,,인천삼산실내,2582.00000,20250715,20250715
20160124,2016,01,24,프로스포츠,KBL,인천전자랜드,,인천삼산실내,4433.00000,20250715,20250715
20160129,2016,01,29,프로스포츠,KBL,인천전자랜드,,인천삼산실내,2394.00000,20250715,20250715
20160131,2016,01,31,프로스포츠,KBL,인천전자랜드,,인천삼산실내,4884.00000,20250715,20250715
20160206,2016,02,06,프로스포츠,KBL,인천전자랜드,,인천삼산실내,3080.00000,20250715,20250715
20160217,2016,02,17,프로스포츠,KBL,인천전자랜드,,인천삼산실내,2512.00000,20250715,20250715
20160221,2016,02,21,프로스포츠,KBL,인천전자랜드,,인천삼산실내,6260.00000,20250715,20250715
20150913,2015,09,13,프로스포츠,KBL,전주KCC,,전주실내,4043.00000,20250715,20250715
20150916,2015,09,16,프로스포츠,KBL,전주KCC,,전주실내,2807.00000,20250715,20250715
20150919,2015,09,19,프로스포츠,KBL,전주KCC,,전주실내,2834.00000,20250715,20250715
20150927,2015,09,27,프로스포츠,KBL,전주KCC,,전주실내,2505.00000,20250715,20250715
20150929,2015,09,29,프로스포츠,KBL,전주KCC,,전주실내,4005.00000,20250715,20250715
20151006,2015,10,06,프로스포츠,KBL,전주KCC,,전주실내,3982.00000,20250715,20250715
20151018,2015,10,18,프로스포츠,KBL,전주KCC,,전주실내,3701.00000,20250715,20250715
20151020,2015,10,20,프로스포츠,KBL,전주KCC,,전주실내,3966.00000,20250715,20250715
20151101,2015,11,01,프로스포츠,KBL,전주KCC,,전주실내,4471.00000,20250715,20250715
20151114,2015,11,14,프로스포츠,KBL,전주KCC,,전주실내,4633.00000,20250715,20250715
20151122,2015,11,22,프로스포츠,KBL,전주KCC,,전주실내,4741.00000,20250715,20250715
20151127,2015,11,27,프로스포츠,KBL,전주KCC,,전주실내,4185.00000,20250715,20250715
20151206,2015,12,06,프로스포츠,KBL,전주KCC,,전주실내,4742.00000,20250715,20250715
20151216,2015,12,16,프로스포츠,KBL,전주KCC,,전주실내,4233.00000,20250715,20250715
20151219,2015,12,19,프로스포츠,KBL,전주KCC,,전주실내,4788.00000,20250715,20250715
20151220,2015,12,20,프로스포츠,KBL,전주KCC,,전주실내,4647.00000,20250715,20250715
20151224,2015,12,24,프로스포츠,KBL,전주KCC,,전주실내,4118.00000,20250715,20250715
20151226,2015,12,26,프로스포츠,KBL,전주KCC,,전주실내,5171.00000,20250715,20250715
20151231,2015,12,31,프로스포츠,KBL,전주KCC,,군산월명,3764.00000,20250715,20250715
20160102,2016,01,02,프로스포츠,KBL,전주KCC,,군산월명,4333.00000,20250715,20250715
20160103,2016,01,03,프로스포츠,KBL,전주KCC,,군산월명,3608.00000,20250715,20250715
20160115,2016,01,15,프로스포츠,KBL,전주KCC,,전주실내,4488.00000,20250715,20250715
20160120,2016,01,20,프로스포츠,KBL,전주KCC,,전주실내,3433.00000,20250715,20250715
20160128,2016,01,28,프로스포츠,KBL,전주KCC,,전주실내,3352.00000,20250715,20250715
20160213,2016,02,13,프로스포츠,KBL,전주KCC,,전주실내,5177.00000,20250715,20250715
20160216,2016,02,16,프로스포츠,KBL,전주KCC,,전주실내,4616.00000,20250715,20250715
20160218,2016,02,18,프로스포츠,KBL,전주KCC,,전주실내,4608.00000,20250715,20250715
20160307,2016,03,07,프로스포츠,KBL,전주KCC,,전주실내,4212.00000,20250715,20250715
20160309,2016,03,09,프로스포츠,KBL,전주KCC,,전주실내,4021.00000,20250715,20250715
20160319,2016,03,19,프로스포츠,KBL,전주KCC,,전주실내,4811.00000,20250715,20250715
20160321,2016,03,21,프로스포츠,KBL,전주KCC,,전주실내,4613.00000,20250715,20250715
20160327,2016,03,27,프로스포츠,KBL,전주KCC,,전주실내,4717.00000,20250715,20250715
20151003,2015,10,03,프로스포츠,KBL,안양KGC,,안양실내,3129.00000,20250715,20250715
20151007,2015,10,07,프로스포츠,KBL,안양KGC,,안양실내,1168.00000,20250715,20250715
20151017,2015,10,17,프로스포츠,KBL,안양KGC,,안양실내,2115.00000,20250715,20250715
20151021,2015,10,21,프로스포츠,KBL,안양KGC,,안양실내,1024.00000,20250715,20250715
20151024,2015,10,24,프로스포츠,KBL,안양KGC,,안양실내,2054.00000,20250715,20250715
20151031,2015,10,31,프로스포츠,KBL,안양KGC,,안양실내,2162.00000,20250715,20250715
20151107,2015,11,07,프로스포츠,KBL,안양KGC,,안양실내,3070.00000,20250715,20250715
20151110,2015,11,10,프로스포츠,KBL,안양KGC,,안양실내,1940.00000,20250715,20250715
20151120,2015,11,20,프로스포츠,KBL,안양KGC,,안양실내,2109.00000,20250715,20250715
20151122,2015,11,22,프로스포츠,KBL,안양KGC,,안양실내,4123.00000,20250715,20250715
20151128,2015,11,28,프로스포츠,KBL,안양KGC,,안양실내,2410.00000,20250715,20250715
20151206,2015,12,06,프로스포츠,KBL,안양KGC,,안양실내,3239.00000,20250715,20250715
20151212,2015,12,12,프로스포츠,KBL,안양KGC,,안양실내,3336.00000,20250715,20250715
20151218,2015,12,18,프로스포츠,KBL,안양KGC,,안양실내,1763.00000,20250715,20250715
20151223,2015,12,23,프로스포츠,KBL,안양KGC,,안양실내,2224.00000,20250715,20250715
20151226,2015,12,26,프로스포츠,KBL,안양KGC,,안양실내,3422.00000,20250715,20250715
20151230,2015,12,30,프로스포츠,KBL,안양KGC,,안양실내,1781.00000,20250715,20250715
20160105,2016,01,05,프로스포츠,KBL,안양KGC,,안양실내,1467.00000,20250715,20250715
20160113,2016,01,13,프로스포츠,KBL,안양KGC,,안양실내,1971.00000,20250715,20250715
20160117,2016,01,17,프로스포츠,KBL,안양KGC,,안양실내,4103.00000,20250715,20250715
20160121,2016,01,21,프로스포츠,KBL,안양KGC,,안양실내,1521.00000,20250715,20250715
20160123,2016,01,23,프로스포츠,KBL,안양KGC,,안양실내,2608.00000,20250715,20250715
20160131,2016,01,31,프로스포츠,KBL,안양KGC,,안양실내,2880.00000,20250715,20250715
20160204,2016,02,04,프로스포츠,KBL,안양KGC,,안양실내,1509.00000,20250715,20250715
20160208,2016,02,08,프로스포츠,KBL,안양KGC,,안양실내,2178.00000,20250715,20250715
20160212,2016,02,12,프로스포츠,KBL,안양KGC,,안양실내,1262.00000,20250715,20250715
20160221,2016,02,21,프로스포츠,KBL,안양KGC,,안양실내,5639.00000,20250715,20250715
20160225,2016,02,25,프로스포츠,KBL,안양KGC,,안양실내,2197.00000,20250715,20250715
20160227,2016,02,27,프로스포츠,KBL,안양KGC,,안양실내,3758.00000,20250715,20250715
20160311,2016,03,11,프로스포츠,KBL,안양KGC,,안양실내,4049.00000,20250715,20250715
20160313,2016,03,13,프로스포츠,KBL,안양KGC,,안양실내,5785.00000,20250715,20250715
20150913,2015,09,13,프로스포츠,KBL,부산KT,,부산사직,4695.00000,20250715,20250715
20150924,2015,09,24,프로스포츠,KBL,부산KT,,부산사직,526.00000,20250715,20250715
20150927,2015,09,27,프로스포츠,KBL,부산KT,,부산사직,1351.00000,20250715,20250715
20151001,2015,10,01,프로스포츠,KBL,부산KT,,부산사직,1411.00000,20250715,20250715
20151008,2015,10,08,프로스포츠,KBL,부산KT,,부산사직,1722.00000,20250715,20250715
20151010,2015,10,10,프로스포츠,KBL,부산KT,,부산사직,2087.00000,20250715,20250715
20151017,2015,10,17,프로스포츠,KBL,부산KT,,부산사직,2147.00000,20250715,20250715
20151023,2015,10,23,프로스포츠,KBL,부산KT,,부산사직,2497.00000,20250715,20250715
20151025,2015,10,25,프로스포츠,KBL,부산KT,,부산사직,2539.00000,20250715,20250715
20151107,2015,11,07,프로스포츠,KBL,부산KT,,부산사직,3471.00000,20250715,20250715
20151115,2015,11,15,프로스포츠,KBL,부산KT,,부산사직,6122.00000,20250715,20250715
20151129,2015,11,29,프로스포츠,KBL,부산KT,,부산사직,3175.00000,20250715,20250715
20151203,2015,12,03,프로스포츠,KBL,부산KT,,부산사직,3253.00000,20250715,20250715
20151208,2015,12,08,프로스포츠,KBL,부산KT,,부산사직,2095.00000,20250715,20250715
20151210,2015,12,10,프로스포츠,KBL,부산KT,,부산사직,3765.00000,20250715,20250715
20151212,2015,12,12,프로스포츠,KBL,부산KT,,부산사직,4075.00000,20250715,20250715
20151227,2015,12,27,프로스포츠,KBL,부산KT,,부산사직,4442.00000,20250715,20250715
20151229,2015,12,29,프로스포츠,KBL,부산KT,,부산사직,3151.00000,20250715,20250715
20160113,2016,01,13,프로스포츠,KBL,부산KT,,부산사직,3031.00000,20250715,20250715
20160116,2016,01,16,프로스포츠,KBL,부산KT,,부산사직,4589.00000,20250715,20250715
20160126,2016,01,26,프로스포츠,KBL,부산KT,,부산사직,3234.00000,20250715,20250715
20160130,2016,01,30,프로스포츠,KBL,부산KT,,부산사직,4275.00000,20250715,20250715
20160203,2016,02,03,프로스포츠,KBL,부산KT,,부산사직,2449.00000,20250715,20250715
20160205,2016,02,05,프로스포츠,KBL,부산KT,,부산사직,2945.00000,20250715,20250715
20160207,2016,02,07,프로스포츠,KBL,부산KT,,부산사직,4241.00000,20250715,20250715
20160209,2016,02,09,프로스포츠,KBL,부산KT,,부산사직,4108.00000,20250715,20250715
20160214,2016,02,14,프로스포츠,KBL,부산KT,,부산사직,3616.00000,20250715,20250715
20141012,2014,10,12,프로스포츠,KBL,원주동부,,원주종합,4644.00000,20250715,20250715
20141017,2014,10,17,프로스포츠,KBL,원주동부,,원주종합,2568.00000,20250715,20250715
20141024,2014,10,24,프로스포츠,KBL,원주동부,,원주종합,2938.00000,20250715,20250715
20141026,2014,10,26,프로스포츠,KBL,원주동부,,원주종합,3167.00000,20250715,20250715
20141030,2014,10,30,프로스포츠,KBL,원주동부,,원주종합,2669.00000,20250715,20250715
20141108,2014,11,08,프로스포츠,KBL,원주동부,,원주종합,3567.00000,20250715,20250715
20141110,2014,11,10,프로스포츠,KBL,원주동부,,원주종합,3383.00000,20250715,20250715
20141125,2014,11,25,프로스포츠,KBL,원주동부,,원주종합,3629.00000,20250715,20250715
20141130,2014,11,30,프로스포츠,KBL,원주동부,,원주종합,4141.00000,20250715,20250715
20141204,2014,12,04,프로스포츠,KBL,원주동부,,원주종합,2871.00000,20250715,20250715
20141212,2014,12,12,프로스포츠,KBL,원주동부,,원주종합,3088.00000,20250715,20250715
20141217,2014,12,17,프로스포츠,KBL,원주동부,,원주종합,2705.00000,20250715,20250715
20141221,2014,12,21,프로스포츠,KBL,원주동부,,원주종합,3737.00000,20250715,20250715
20141224,2014,12,24,프로스포츠,KBL,원주동부,,원주종합,3119.00000,20250715,20250715
20141226,2014,12,26,프로스포츠,KBL,원주동부,,원주종합,3337.00000,20250715,20250715
20141228,2014,12,28,프로스포츠,KBL,원주동부,,원주종합,3907.00000,20250715,20250715
20150101,2015,01,01,프로스포츠,KBL,원주동부,,원주종합,3669.00000,20250715,20250715
20150115,2015,01,15,프로스포츠,KBL,원주동부,,원주종합,3012.00000,20250715,20250715
20150124,2015,01,24,프로스포츠,KBL,원주동부,,원주종합,4016.00000,20250715,20250715
20150128,2015,01,28,프로스포츠,KBL,원주동부,,원주종합,2806.00000,20250715,20250715
20150204,2015,02,04,프로스포츠,KBL,원주동부,,원주종합,2322.00000,20250715,20250715
20150210,2015,02,10,프로스포츠,KBL,원주동부,,원주종합,3177.00000,20250715,20250715
20150213,2015,02,13,프로스포츠,KBL,원주동부,,원주종합,2772.00000,20250715,20250715
20150215,2015,02,15,프로스포츠,KBL,원주동부,,원주종합,4037.00000,20250715,20250715
20150221,2015,02,21,프로스포츠,KBL,원주동부,,원주종합,4703.00000,20250715,20250715
20150226,2015,02,26,프로스포츠,KBL,원주동부,,원주종합,3310.00000,20250715,20250715
20150301,2015,03,01,프로스포츠,KBL,원주동부,,원주종합,4599.00000,20250715,20250715
20150319,2015,03,19,프로스포츠,KBL,원주동부,,원주종합,3831.00000,20250715,20250715
20150321,2015,03,21,프로스포츠,KBL,원주동부,,원주종합,4850.00000,20250715,20250715
20150327,2015,03,27,프로스포츠,KBL,원주동부,,원주종합,4016.00000,20250715,20250715
20150402,2015,04,02,프로스포츠,KBL,원주동부,,원주종합,3375.00000,20250715,20250715
20150404,2015,04,04,프로스포츠,KBL,원주동부,,원주종합,4682.00000,20250715,20250715
20141011,2014,10,11,프로스포츠,KBL,울산모비스,,울산동천,5169.00000,20250715,20250715
20141014,2014,10,14,프로스포츠,KBL,울산모비스,,울산동천,3382.00000,20250715,20250715
20141016,2014,10,16,프로스포츠,KBL,울산모비스,,울산동천,3686.00000,20250715,20250715
20141022,2014,10,22,프로스포츠,KBL,울산모비스,,울산동천,3208.00000,20250715,20250715
20141026,2014,10,26,프로스포츠,KBL,울산모비스,,울산동천,4586.00000,20250715,20250715
20141031,2014,10,31,프로스포츠,KBL,울산모비스,,울산동천,3694.00000,20250715,20250715
20141105,2014,11,05,프로스포츠,KBL,울산모비스,,울산동천,3703.00000,20250715,20250715
20141113,2014,11,13,프로스포츠,KBL,울산모비스,,울산동천,4134.00000,20250715,20250715
20141122,2014,11,22,프로스포츠,KBL,울산모비스,,울산동천,4542.00000,20250715,20250715
20141127,2014,11,27,프로스포츠,KBL,울산모비스,,울산동천,3917.00000,20250715,20250715
20141129,2014,11,29,프로스포츠,KBL,울산모비스,,울산동천,4052.00000,20250715,20250715
20141205,2014,12,05,프로스포츠,KBL,울산모비스,,울산동천,3456.00000,20250715,20250715
20141207,2014,12,07,프로스포츠,KBL,울산모비스,,울산동천,4597.00000,20250715,20250715
20141210,2014,12,10,프로스포츠,KBL,울산모비스,,울산동천,3628.00000,20250715,20250715
20141215,2014,12,15,프로스포츠,KBL,울산모비스,,울산동천,3749.00000,20250715,20250715
20141221,2014,12,21,프로스포츠,KBL,울산모비스,,울산동천,5053.00000,20250715,20250715
20141225,2014,12,25,프로스포츠,KBL,울산모비스,,울산동천,7053.00000,20250715,20250715
20141227,2014,12,27,프로스포츠,KBL,울산모비스,,울산동천,5749.00000,20250715,20250715
20150102,2015,01,02,프로스포츠,KBL,울산모비스,,울산동천,4978.00000,20250715,20250715
20150117,2015,01,17,프로스포츠,KBL,울산모비스,,울산동천,4642.00000,20250715,20250715
20150130,2015,01,30,프로스포츠,KBL,울산모비스,,울산동천,4227.00000,20250715,20250715
20150203,2015,02,03,프로스포츠,KBL,울산모비스,,울산동천,3813.00000,20250715,20250715
20150208,2015,02,08,프로스포츠,KBL,울산모비스,,울산동천,4705.00000,20250715,20250715
20150215,2015,02,15,프로스포츠,KBL,울산모비스,,울산동천,6775.00000,20250715,20250715
20150221,2015,02,21,프로스포츠,KBL,울산모비스,,울산동천,4929.00000,20250715,20250715
20150223,2015,02,23,프로스포츠,KBL,울산모비스,,울산동천,4768.00000,20250715,20250715
20150305,2015,03,05,프로스포츠,KBL,울산모비스,,울산동천,4459.00000,20250715,20250715
20150318,2015,03,18,프로스포츠,KBL,울산모비스,,울산동천,4612.00000,20250715,20250715
20150320,2015,03,20,프로스포츠,KBL,울산모비스,,울산동천,4619.00000,20250715,20250715
20150326,2015,03,26,프로스포츠,KBL,울산모비스,,울산동천,5313.00000,20250715,20250715
20150329,2015,03,29,프로스포츠,KBL,울산모비스,,울산동천,6629.00000,20250715,20250715
20150331,2015,03,31,프로스포츠,KBL,울산모비스,,울산동천,3028.00000,20250715,20250715
20141012,2014,10,12,프로스포츠,KBL,서울삼성,,잠실실내,7431.00000,20250715,20250715
20141018,2014,10,18,프로스포츠,KBL,서울삼성,,잠실실내,6023.00000,20250715,20250715
20141020,2014,10,20,프로스포츠,KBL,서울삼성,,잠실실내,3243.00000,20250715,20250715
20141024,2014,10,24,프로스포츠,KBL,서울삼성,,잠실실내,5163.00000,20250715,20250715
